No.	NAME	SPAN	SPAM	MEcc	SPH	PJI3	L/Bw	HOMA	CMBL	AROM	HOMT	DISPm	DISPv	DISPe	DISPp	DISPi	DISPs	QXXs
300	Aztreonam	6.2796815444828	0.382150632193179	0.99144275646596	0.746471920117304	0.81610225534169	1.99	-0.0725836008594019	1.75643558378894	0.649724464409143	-0.653252407734616	5.73977324348629	2.49015317413763	0.341984251292421	0.286413712691585	0.222843273051072	0.771969810490956	866.791773425101
301	Ceftriaxone	8.0895304832213	0.394420960279879	0.983775918963098	0.708301937824171	0.692177151586568	3.23	-0.526429592193684	1.75332598794406	0.649875774053349	-8.94930306729263	1.90649751709706	2.63383314270648	0.251651925243275	0.34543417895635	0.547682894727379	0.663912479678664	948.315090621326
302	Cephalexin	6.74028084137785	0.410496067014589	0.98792874556814	0.686006534706646	0.745753996984038	5.1	-0.0367011979644369	1.41643294581847	0.992576806684275	-0.330310781679932	5.02310695491747	2.37611809408921	0.297348016080184	0.145745831758173	0.354724902114341	0.760096887845758	420.538648454851
303	Carbenicillin	6.9284680563919	0.406157020316266	0.992999954300456	0.740964299360237	0.871281791116814	5.71	0.870538518261775	1.41412926566138	0.994836526294115	5.22323110957065	4.50598894922357	4.7174662412413	0.298411612230787	0.221038664366096	0.431575566812591	0.781417430131698	496.902538249955
304	Ceftizoxime	6.84296035023383	0.430052176288696	0.987100670536345	0.741943908996104	0.832834163438635	2.39	-0.45030502053415	1.75673461000801	0.647314753318837	-5.4036602464098	2.62875375258279	3.13789473132048	0.272950747720783	0.388230272208759	0.502015389985687	0.754567467813125	519.080672375932
305	Ceftriaxone	9.20394752156702	0.420712479966266	0.996016131636621	0.781941323648614	0.90242887345584	7.32	-0.51206259002362	1.75482916262524	0.649593901859142	-8.70506403040155	4.19068055277229	3.70903308157562	0.321306925291969	0.314045003830696	0.349035117431904	0.871931963887706	674.996477703272
306	Moxalactam	9.58731323426041	0.421358324554635	0.995690498221196	0.787778200796831	0.783357469456027	9.75	0.258671648191248	1.41792376734435	0.918794474175698	3.62140307467748	7.16432214584768	5.48493608273893	0.286121515711878	0.247137834235858	0.932851177761454	0.763153361582536	730.108491601355
307	Cephaloridine	7.70489693749291	0.413787302782827	0.995062072946653	0.772972893613003	0.807890931739604	8.41	0.247715769975534	1.74112234492582	0.732898441505798	3.46802077965747	4.57205185170352	2.64329419260207	0.169390102950389	0.349426443556879	0.358988561227191	0.532160290742419	397.857083344138
308	Ceftizoxime	6.50945899529608	0.419441681521032	0.991023262058257	0.780334235036483	0.766514646300906	3.83	-0.373286005321831	1.75542656924179	0.649438619959676	-4.47943206386197	3.36567065168102	3.56420646459506	0.264187427935304	0.240391494041238	0.290872830376363	0.759668784970278	515.965607844711
309	Ceftizoxime	7.04536277060496	0.436365912986281	0.991987854059964	0.799661351519403	0.890617634449844	3.11	-0.460465801594723	1.75234863540336	0.649412300789433	-5.52558961913667	3.60858769553734	4.49065197892982	0.26161599370728	0.312283769053225	0.49947877328007	0.760280964932918	523.588576102429
310	Cephalexin	6.67740458941294	0.408576938575005	0.996573161468446	0.758483866222701	0.89573424029149	4.74	-0.0719890016511493	1.41733578943029	0.989769180964292	-0.647901014860343	3.91364546087442	1.87727980255302	0.196344484589455	0.12145775384459	0.194618143429905	0.55408460577282	356.105918377884
311	Cephalosporin C	6.83833536007349	0.389824329668677	0.979541663496747	0.702915746513077	0.702384956387928	3.23	-2.19669478174457	0	0	-6.59008434523371	7.44650372932347	6.96423956491338	0.322235029970888	0.355107829763512	0.448804215103884	0.756706777906095	710.468434145162
312	Ampicillin	6.63841484679152	0.397564455594535	0.995096558013074	0.72279177829398	0.936936488272048	5.46	0.876818463361259	1.41804746747068	0.989663740112474	5.26091078016755	2.74511285654064	1.70100277712093	0.178447223942103	0.127581342361548	0.237470370560529	0.512208011829341	367.998446029245
313	Sulbenicillin	6.70394619168198	0.394848990612808	0.996392537015869	0.722503766366741	0.905713863535213	4.35	0.880012572707014	1.41387025218016	0.994715331892262	5.28007543624208	8.01537481674719	5.82186349687994	0.398260899561541	0.325815517551588	0.469009359238283	0.929117139453737	584.702541414177
314	Cefotaxime	7.11497298537072	0.39328529818559	0.984661703884634	0.614929239645202	0.722968482464443	3.54	-0.560712883987404	1.75834250076599	0.648752313998931	-6.72855460784884	4.02015354523134	3.70195179040087	0.247031032159177	0.421032890050649	0.372460180971203	0.656843126663424	752.907184784475
315	Cephalosporin C	6.8531979203563	0.390247725322043	0.981341889256487	0.707100963070524	0.689870593270695	4.05	-1.54631173513809	0	0	-4.63893520541426	7.77027882987877	7.05009629579127	0.357191501333623	0.315157806043231	0.372782653125329	0.890714788654842	635.525735004685
316	Ceftriaxone	8.06833262892778	0.393903849770468	0.987861495867045	0.660851918144376	0.742483474195993	3.81	-0.491894139983156	1.7557737268794	0.652306974338395	-8.36220037971365	4.04157065436511	3.89301300376703	0.256436951600157	0.126500143888441	0.411912351443703	0.702974011092594	946.176795433358
317	LY097964	6.56756787726503	0.405202661555457	0.993542087341411	0.817872281964513	0.64543795767496	3.63	-0.315567131183165	1.75394772156983	0.650616126990164	-3.78680557419798	2.99264431984348	2.29040688844336	0.223350394561884	0.254969651633741	0.209389765829409	0.627980799926579	556.213489855674
318	Carbenicillin	6.92110678346337	0.405941198634886	0.996169121917017	0.759163529339986	0.837346734302514	4.83	0.8951612881315	1.41886901791532	0.988470300589343	5.370967728789	4.95357541497525	4.71823762628351	0.333598071958233	0.226537552903647	0.441167823345217	0.862073002327441	472.994581240201
319	Cefazolin	9.62856921024296	0.478802305615718	0.999555086075145	0.901304854458634	0.919961264087912	10.28	0.182774938474676	1.75575219777735	0.669975244539165	2.37607420017079	3.79141120681784	3.49266529476569	0.417182806353073	0.525809015124865	1.31053932292065	0.918278324748356	390.048657143826
320	Aztreonam	6.62659268116237	0.392564397951036	0.99164104140906	0.740512911948174	0.88103841883051	2.37	-0.068940727850046	1.75515536064475	0.648041319501773	-0.620466550650415	7.15069864970494	3.47522128795554	0.368545780989787	0.306158542639884	0.208265858331666	0.826594435118993	754.92713161024
321	LY097964	6.9540124706937	0.416953608651301	0.992758651611355	0.773969193714146	0.804185084147634	2.63	-0.651341675675154	1.75649068884523	0.648877727525698	-7.81610010810185	1.36506177065921	0.887597062345035	0.258802715500544	0.322959771691342	0.425987028862183	0.688833772983852	539.168503065694
322	Aztreonam	6.6909810900199	0.394466996586294	0.995845008265938	0.738042708272106	0.805034315535349	3.1	0.0252007992292851	1.75698907793987	0.647333486017545	0.226807193063566	8.00812569549517	4.80728255346519	0.411744076628152	0.319878536767331	0.208547667120179	0.932903798324009	698.206368740019
323	Nocardicin B	7.64129814778394	0.359879879860685	0.994039675458769	0.804112671630726	0.757747465531135	1.76	0.330359577441408	1.41714051879127	0.991242583626007	5.28575323906252	5.42894184728074	5.86566147808329	0.156042251676065	0.331148599052933	0.35975133364243	0.394190294929717	1326.93087522957
324	Cephaloglycin	8.75153345585796	0.436177403473931	0.996384597164355	0.800358122198921	0.876156748528105	9.04	-0.023054793774008	1.42043178646495	0.988360111694818	-0.207493143966072	6.07141282304743	4.15785061984876	0.365105931935233	0.359419720761083	0.457590505371105	0.823507532151806	422.191403957827
325	Cephalexin	6.82117430374108	0.412952003982941	0.995029907127523	0.757003148728175	0.909028957826538	4.83	0.025126495508035	1.41771040766441	0.989612454888278	0.226138459572315	4.75958247559839	3.0773067825272	0.211863925092893	0.218229261915595	0.279380992370222	0.584022090413531	368.359208190865
326	LY097964	7.13943291359185	0.422475825154288	0.98213836271608	0.744527092693269	0.844434798389009	2.96	-0.684157607692347	1.75698979792143	0.650042146209499	-8.20989129230816	2.47593656524903	2.07941086172194	0.219494473642311	0.194121295917177	0.353863674965773	0.574518262866063	520.490270753033
327	Cephalexin	6.42895052621844	0.400903683140304	0.977983302391247	0.667591341185933	0.576872106171838	4.18	0.150270341442171	1.41746323761853	0.99086214987442	1.35243307297954	6.68986903687987	3.42959080037342	0.325968490786675	0.120457280421919	0.265503016490779	0.802917849923149	459.460460377791
328	Moxalactam	8.27883859942635	0.391550540690857	0.978636327619947	0.631405862428608	0.844994389306879	3.14	0.0798212380931457	1.41615533399412	0.91991110192422	1.11749733330404	7.11071593452166	5.24303403159424	0.317105763154797	0.229854775915708	0.335019795717026	0.776306089523085	1038.354056831
329	LY097964	6.89320433933458	0.41512661741132	0.993316553709512	0.82763644404493	0.832445034837066	2.59	-0.557641242468337	1.75336174533381	0.651043058320603	-6.69169490962005	1.88778865937554	2.5616698021354	0.259527216227283	0.294274716938466	0.631180762604723	0.668653614962401	564.207839291405
330	Cephaloglycin	6.92573348666679	0.388019875294025	0.990832209654753	0.74241388223905	0.838498747896577	3.33	-0.169298571700341	1.41695908903539	0.991283969801945	-1.52368714530307	5.76735676753507	2.68796297031908	0.334954531951185	0.113134974282965	0.226579113052248	0.715315443892877	650.951334088788
331	BL-S217	8.28569284227759	0.415473947294873	0.996032049637587	0.820729751755873	0.836218485837716	4.71	-0.00450359412734813	1.41144661252206	0.948558262876968	-0.040532347146133	5.06806840275989	4.07202933777094	0.287904735181681	0.470625244394747	0.396910236971461	0.768569510352392	579.737303717652
332	Ceftizoxime	6.53962153606034	0.420412330934323	0.994702112416112	0.826281524606107	0.816396327826697	2.74	-0.624427108146285	1.7503854604058	0.651926631796388	-7.49312529775542	1.92874361319144	2.65200895731932	0.248670175282092	0.369542023891838	0.410750475160333	0.701638431903083	550.043672770699
333	Moxalactam	7.15900880599694	0.364107452749997	0.993114862300215	0.618631327542645	0.872305797114144	3.8	0.245029685833368	1.41766462183409	0.919464265371028	3.43041560166716	5.69484406155051	4.46180460504771	0.281616605142587	0.219781400829049	0.721429149431565	0.725174434389605	952.164126412572
334	Aztreonam	6.5228824385873	0.389480346657264	0.992596328990374	0.737241858531428	0.69349800102767	1.98	-0.0889894636861519	1.7526754234598	0.657740025317162	-0.800905173175368	6.10328945276938	3.11064545809474	0.335033867488742	0.340697424373322	0.214479720640478	0.754654686223274	881.169333869012
335	LY097964	7.06992911354435	0.420414352560196	0.993387117718035	0.813919037930657	0.843936227336125	3.29	-0.537219576082013	1.75445583016501	0.651504038516697	-6.44663491298415	2.74395626788566	3.57317039513952	0.259962692961975	0.274078168729878	0.641196808906051	0.695240320926127	513.375381111188
336	Cephalothin	7.91292386465505	0.439315539265762	0.998428914943094	0.821437947807674	0.945606273912788	9.14	-0.395428167702528	1.74835642533209	0.672684959384165	-3.16342534162023	2.03474109134907	3.70580637777787	0.317347874803447	0.678599576613739	0.744416998645334	0.829282342914902	322.134186857214
337	Cefoxitin	7.15176622420264	0.403162673692829	0.99158482402062	0.725138595297165	0.841057050641168	6	-0.0535557594189109	1.74657074577585	0.674144258649225	-0.428446075351287	5.68935517252104	5.28840603694395	0.413635707019365	0.551669891368429	0.845937416568062	0.954757852761328	530.570763680632
338	Cefacetrile	6.87467638586887	0.443192199063272	0.995693104889884	0.751552676305616	0.866158660808201	5	-1.67564262931367	0	0	-5.02692788794101	5.42437292707736	5.55592553405935	0.2896843161274	0.364084699589853	0.0940931613856494	0.782350454118044	359.443960531096
339	Moxalactam	7.41151184832099	0.370472967182967	0.969545947412795	0.598611706931685	0.766427389003679	2.33	0.151123697761459	1.41635967536498	0.919399096579353	2.11573176866043	6.8405040889492	5.20845197917666	0.320672638724385	0.200935987224676	0.303322123014913	0.771691610236828	1111.77959327575
340	Cefazolin	9.55606102849837	0.476996082356338	0.997877220003349	0.840904562167371	0.882211886783181	13.77	0.212060554498176	1.7582171339172	0.667055529652626	2.75678720847629	2.50116313734327	2.45506442376466	0.388221614408852	0.607547375066527	1.39993190810381	0.854375917593604	395.942140442184
341	Ampicillin	6.58559332548241	0.395979596801293	0.987436310863901	0.71551611621886	0.74739460713224	5.52	0.870666195915694	1.41759495625514	0.991108297977023	5.22399717549417	4.42915776277287	2.6537158302779	0.274468090053709	0.131118181550248	0.325052230324542	0.721959087221204	412.34080102862
342	Cefaclor	6.66039206873042	0.424276556566791	0.993248953847558	0.639581132752417	0.647093480718652	4.69	-0.213852543043698	1.41590374319725	0.992443294733309	-1.92467288739329	13.1154809350655	7.72537616881344	0.483352831622851	0.5634597315319	0.501860055564389	1.04606067658332	417.058035817008
343	Aztreonam	6.6674348811044	0.393772301136028	0.999034191541033	0.845425692262572	0.896784879543646	2.31	-0.510364694298357	1.74626210518353	0.656285491734531	-4.59328224868522	7.61600443620749	4.03422740202326	0.42979335262904	0.233521193511695	0.210534502076111	0.951653830492924	729.687480609612
344	Carbenicillin	7.31616487641791	0.417366028588185	0.99114119642107	0.748922943704606	0.88176386074307	7.39	0.873047290744757	1.41506730935316	0.993844444153124	5.23828374446854	3.36895952795539	4.22390947298113	0.244296857023184	0.220126344198	0.437530967252138	0.658582299860078	471.656202977642
345	Cephalosporin C	6.78259512043222	0.388232322211334	0.981428951874379	0.704940787894061	0.952572840866713	3.56	-1.97900054087571	0	0	-5.93700162262713	8.34850197188205	7.58667332004956	0.372455153310218	0.314451193450867	0.37755800564419	0.914807155591922	655.758582538957
346	Ceftazidime	9.42345513597628	0.403079848681851	0.99817174723395	0.817334370082164	0.902007779900485	5.89	-0.102599770700448	1.75227422796776	0.718820814388359	-1.84679587260807	5.37541084708767	2.99569611429979	0.375989726304156	0.281559582568278	0.421433901278022	0.909203477542302	719.624609906651
347	Cefamandole	9.22586977092934	0.438412614129309	0.997711583171741	0.789904057233178	0.902747341301246	9.47	0.310881609338498	1.41472991768747	0.920021652938758	4.35234253073898	9.01396788330051	4.11966014811398	0.393620089169055	0.218772416028764	0.868154328398503	0.762287541981537	433.032698388531
348	Aztreonam	7.11150760732012	0.406674191269441	0.995356866209151	0.769946341772404	0.90053187943418	2.13	0.201798217000323	1.75545893999262	0.649205247407641	1.8161839530029	6.87564575494012	5.01967333220111	0.34766282792455	0.418371390525305	0.180795062298303	0.777185012296218	880.337307219072
349	Ofloxacin	7.37204103030979	0.400327068193588	0.99964686412977	0.850985526191677	0.961253168015519	4.54	-0.309405466774175	1.42021841630082	0.992869812992654	-3.7128656012901	13.492703211408	12.5204616252382	0.441770675943185	0.568067262168657	0.694363938441075	1.42077519201327	423.596599052573
350	Cefmetazole	9.34040956734146	0.450613339681292	0.992167706649334	0.719703261813089	0.923265714004478	7.08	0.0277387626749597	1.38187396675674	0.941058424887114	0.221910101399677	6.23327307092937	5.94203531033823	0.255494433608336	0.26550565396183	0.431798356679904	0.825387917689193	537.155366351917
351	Penicillin N	7.00887458592558	0.399114775754521	0.98995792198488	0.714873493095746	0.626258933820321	5.71	0	0	0	0	8.27509753123996	7.65244462609229	0.286414275846593	0.51424157663816	0.56187954129368	0.765479309103765	466.261009703695
352	Carbenicillin	6.94450936934897	0.406626931197351	0.995847299851964	0.754163139428088	0.882284522324809	4.93	0.875635795562643	1.41683400227409	0.992294458708656	5.25381477337586	4.71127882234446	4.60417422968035	0.323077940174475	0.224044077047347	0.434039110093546	0.843378858929368	467.969519641082
353	Ceftizoxime	6.97268372205774	0.434109331167813	0.994889364620905	0.80542963806362	0.882867062255628	3.24	-0.474909958468057	1.75495168309558	0.649773607829157	-5.69891950161669	2.73767628888243	3.66990963485725	0.26674474827805	0.354617794103259	0.472378401644335	0.777889981816489	503.27109862137
354	Cefazolin	9.01707744902435	0.463349026345006	0.996163639774674	0.806733570483344	0.774145374595735	5.71	0.10050621565526	1.76164151574604	0.667965125374886	1.30658080351838	4.95743787594103	4.52377106115226	0.432589631897736	0.478809520771042	1.11773470667852	0.988006662058464	577.908120442897
355	Moxalactam	8.1073899266746	0.387474967570776	0.983039898820198	0.671352470882036	0.815313280215137	2.97	0.158337416272065	1.41747261349206	0.919160176653861	2.21672382780892	6.24419189122113	3.97193272667635	0.262677272821506	0.233731724268382	0.357312205073414	0.638651655734667	1021.73141173368
356	Moxalactam	9.34324995597762	0.415960511747112	0.997082590362561	0.808095989888829	0.939218573075968	8.57	0.212555483615935	1.41541704808159	0.920918094782079	2.97577677062309	6.95540004727947	5.10629239527888	0.289321532646573	0.174842330633682	0.8749792782461	0.768902845160576	757.586704992442
357	Carbenicillin	7.58335493255672	0.42491889793557	0.998542606163205	0.789272711399629	0.891531622205355	5.66	0.871058793007188	1.41676865083894	0.992595044063889	5.22635275804313	5.22412213064961	5.09712589759676	0.346360859102431	0.244226150437932	0.50696410995417	0.883492417981146	439.259992290562
358	Cephaloridine	8.10596185159751	0.424420175758712	0.995211243306101	0.810409641467545	0.899950626615865	5.93	0.30592597793813	1.74555371157693	0.729066303182849	4.28296369113382	5.87585832524247	3.4741287288949	0.261718166072953	0.319259938751435	0.343049496894665	0.713740253824876	479.897948782676
359	Aztreonam	6.80430729672732	0.397793545165145	0.995627373129765	0.741695614339486	0.864144129718051	3.15	0.0359535644494593	1.75614926472666	0.648394031989922	0.323582080045133	8.22934277007719	4.79324192200809	0.425397194667217	0.295557291031115	0.222453088496335	0.957059997131824	692.916650050418
360	Ampicillin	6.71205902369243	0.399763591558228	0.996095186130167	0.741259303852175	0.941472831786034	5.45	0.869155484691773	1.41787077337817	0.989132096083647	5.21493290815064	2.81102760204988	1.85715188798603	0.178743065656908	0.11356589878611	0.227442125579997	0.51034630151735	368.143305915092
361	Sulbenicillin	6.9717729491624	0.402658980567531	0.994848573899154	0.702279473766309	0.950654525599624	4.47	0.87822020942495	1.41432082640397	0.993994622628401	5.2693212565497	7.09561450466763	5.24329217736456	0.376180211515721	0.304431883027388	0.473769688864061	0.882400927832714	570.429514269522
362	LY097964	7.28524269109767	0.42676816572636	0.99615780913174	0.827173295303545	0.867307973923559	5.51	-0.701088885521028	1.75415009905082	0.652843451219297	-8.41306662625233	2.34500949520378	2.00610467218676	0.20787039536378	0.368448930236686	0.644878339376504	0.590295367688525	412.736364914094
363	Cefotaxime	8.6475891030302	0.433579366964317	0.999344256965212	0.883868626066158	0.933123140253203	5.83	-0.382950007728348	1.7566619282036	0.647747561252065	-4.59540009274018	2.88261265893149	2.17195621750772	0.208381954449361	0.402468431981593	0.263858743662614	0.634896285932211	535.712634373842
364	Carbenicillin	7.97654036863258	0.43579539674552	0.997938630865059	0.802126920468177	0.960969236264474	7.57	0.872392277541279	1.416398552668	0.992905457120986	5.23435366524768	4.12760392683784	4.59422805949851	0.294788262130846	0.245884659574234	0.512628278471561	0.762606421690742	396.489813890573
365	Penicillin N	7.19415582431566	0.404355711548284	0.995072863355821	0.763691299247895	0.719374854917782	6.87	0	0	0	0	8.54831176745541	7.87448297393184	0.293178419079223	0.534653573162932	0.603248164069916	0.769882685433663	388.574519982369
366	LY097964	6.76894912119031	0.411368117420101	0.996207968608669	0.787939699533822	0.723822220396538	3.65	-0.554088571584703	1.75490897199826	0.64941213874944	-6.64906285901643	3.37354578313388	3.04676920526479	0.261326039289092	0.305276525551468	0.438441643740427	0.704055659363263	535.514622510734
367	Nocardicin B	10.6769417100045	0.425399945614583	0.99971794971683	0.916507315993807	0.903361439324913	16.17	0.422303349102269	1.41909369317181	0.988534212715657	6.7568535856363	5.15560937798345	7.22592633647779	0.122680019650284	0.517360217110147	0.750307398888629	0.37651915126745	567.276697320976
368	Cephalosporin C	6.53111282015559	0.380966980784296	0.979094902831523	0.703060316028992	0.931277215729245	3.07	-1.98332896816687	0	0	-5.9499869045006	8.24694185797481	7.51608935264483	0.367667448732633	0.310386904115959	0.372850646628412	0.899395378505052	666.104007371936
369	Nocardicin B	8.09176910401748	0.370335832565055	0.992902383614852	0.709862345516308	0.678137483973334	2.6	0.366422380107723	1.41777596608209	0.991227756471954	5.86275808172357	4.80462335730203	6.4366649338775	0.0923547819361603	0.433572419399676	0.533234500345357	0.355892212853703	1404.2907617474
370	Nocardicin B	8.55302740308379	0.380744751971662	0.994768407870643	0.791034004978538	0.82557991167991	2.97	0.379969987556519	1.41816378109159	0.990990799494656	6.0795198009043	6.01017605255159	6.55517482694919	0.181007543402069	0.372929529500632	0.489865463069032	0.494865668266666	1215.09921690417
371	LY097964	7.40005897199059	0.430117977187382	0.988420313946947	0.757973608005031	0.866124872532994	4.04	-0.465375971971493	1.75433454620263	0.65211297897818	-5.58451166365791	2.4267958538604	2.40294936071831	0.255023687743026	0.166302550107873	0.413216810034424	0.704967408183891	476.010059865022
372	Cefamandole	8.71255081257227	0.426041635596713	0.999788457233135	0.914680234645891	0.932036410148564	5.8	0.318359503509806	1.41478850362872	0.919380852195011	4.45703304913729	9.11813272598265	5.10443063078848	0.411948909336171	0.152486899075567	0.998582996542864	0.887381668518106	617.221277279425
373	Sulbenicillin	6.58058838348168	0.391199359854712	0.995966719579434	0.709283967987866	0.878656574396824	4.02	0.880331113635112	1.41455862020632	0.993579711114876	5.28198668181067	7.31720389403362	5.24844457356935	0.377160195162755	0.294762835442438	0.449910625618606	0.866524656328126	585.103919933244
374	Sulbenicillin	7.304866417538	0.412165760782417	0.991638004014302	0.683181529872926	0.968093076046055	5.49	0.873292554026045	1.41390233750426	0.994390957103188	5.23975532415627	4.45828691610008	3.30915221129979	0.299983806437513	0.234143454472759	0.449631609380483	0.691299087367049	502.095419913027
375	LY097964	6.85125606253278	0.413861572948395	0.992415262088313	0.768306382972242	0.825563010548642	2.71	-0.439438849606331	1.75985574408813	0.646602306404408	-5.27326619527597	2.29877255194099	2.30710781424682	0.246015240110431	0.395742397580263	0.553293861722997	0.640640609163886	576.152896174606
376	Carbenicillin	7.85567090098258	0.432480962999215	0.998123348323635	0.792201853621276	0.934117054359725	6.79	0.873871462196243	1.4173303708028	0.992052354278594	5.24322877317746	4.53409108676998	4.68028813821238	0.311667659227931	0.244082414721848	0.510346023045041	0.796033000675447	403.780262705311
377	Ceftazidime	9.45586960247373	0.403772503429108	0.995760128240994	0.742741625495967	0.856617015069924	5.62	-0.172476595115992	1.75226515687552	0.718845950670333	-3.10457871208785	6.01611849474304	4.01347791159262	0.389532549262597	0.309857218830217	0.469112131426895	0.93244513586436	774.679382227682
378	Moxalactam	7.44460732211044	0.371299203550992	0.971940909635932	0.598601298625446	0.766401629183011	2.56	0.174888047398771	1.41989934150277	0.918065550138638	2.44843266358279	7.3607329828283	5.32500090090265	0.324820665779797	0.238109377986631	0.29862880072012	0.73741360892674	1039.1037420035
379	Cephaloglycin	7.62401573061888	0.407111130288473	0.996789583278236	0.783317645502969	0.867195112308692	6.46	-0.0624645989646586	1.41697379651143	0.989362757175921	-0.562181390681927	3.81101364464252	0.224541713039951	0.259323879420737	0.202028720253769	0.203798060221875	0.523219531628919	402.802262486277
380	Cefazolin	7.43798166544464	0.420826331826094	0.996210872108399	0.763253777823764	0.889810473723246	5.23	0.1011709144001	1.75761691218536	0.67096833913579	1.31522188720129	6.09401575989652	5.52472021564906	0.355153236602276	0.65920164154757	1.34193415773492	0.813777622748958	507.126233554828
381	Penicillin N	7.47600288876865	0.412200383991723	0.997248058760591	0.806453513447156	0.785852059555704	8.87	0	0	0	0	7.69898217873779	7.5742460918374	0.185072710347325	0.502278735064583	0.564270134484372	0.446773861853079	381.641597748251
382	Aztreonam	6.34948857507973	0.384268818669762	0.993311626946395	0.755479944497264	0.852249560427808	1.95	0.0286740446887506	1.7597971161472	0.647677359666059	0.258066402198756	6.2971391659223	2.98543918189315	0.359174845606915	0.327967124019651	0.237899135467695	0.811937229724778	865.765825710693
383	Nocardicin B	6.15278760510239	0.322931162447512	0.957715825934126	0.581996286478072	0.52288509686149	1.31	0.400057476043751	1.41751162958193	0.992240516253812	6.40091961670002	5.78866915520547	5.52203167004761	0.201191858695721	0.276384380608099	0.230372400005778	0.55600491655809	1444.86714414925
384	Ceftriaxone	8.91426767184043	0.414038916598995	0.995234185494579	0.664633515167404	0.817766382582172	5.98	-0.613032290073422	1.74697838567053	0.654179504763475	-10.4215489312482	4.13989483998473	4.06789552824485	0.334037686903602	0.296370122944999	0.364661656774227	0.912481411415366	705.046699848844
385	Cephaloridine	8.07835977714134	0.423696950848949	0.995790699590308	0.813869523293745	0.814233863929153	6	0.30312911080957	1.74651698531678	0.72886587889904	4.24380755133399	4.21784897744956	2.38427509896703	0.231439928904732	0.312270650379367	0.343558634508688	0.664847842883715	458.831911484255
386	Cefotaxime	7.40604256886193	0.401249206117647	0.984044881510241	0.62871897231592	0.610717658990455	4.71	-0.539942529815219	1.75861407079552	0.64932656236473	-6.47931035778263	3.66426805291064	3.48678794862244	0.238222891963998	0.357578391923188	0.379830299271662	0.66574035993815	711.272759926338
387	Cefmetazole	6.67161321701249	0.380834701589881	0.966054355481456	0.521636848386413	0.741646182782938	3.24	0.0210524292048108	1.38069123992296	0.94331726525242	0.168419433638486	6.35701125588785	6.16364422471303	0.265381700159649	0.258005472774704	0.29629138938921	0.804929547405677	686.147695253385
388	Aztreonam	6.34759594501254	0.38421154374788	0.992625294019234	0.739014700838439	0.743743161046027	2.1	0.0152214141777615	1.7560412893779	0.650186553909712	0.136992727599853	5.82450779441502	2.75917368545417	0.330386262649883	0.325312161199513	0.229128914956596	0.743022083712146	885.218236547584
389	Piperacillin	9.69826228561367	0.395504216477945	0.994634655516325	0.717876454441649	0.844324728412827	4.83	0.0408898230715072	1.41956154850714	0.98958465654932	0.368008407643565	8.42545275277573	6.35979143322186	0.304342665046415	0.337829466779787	0.399384300988015	0.760340081720731	854.416772641289
390	Aztreonam	6.30337385339811	0.382870852395308	0.995648917262427	0.738748272756291	0.804882897007363	1.94	-0.0550309130022515	1.75859610485182	0.645475483461618	-0.495278217020264	7.34596303900343	4.01331563205464	0.429612489748632	0.306540631769349	0.220900992516601	0.972974165384421	863.25571874082
391	Cefotaxime	8.36614503168028	0.426465377352026	0.998659453738204	0.84439433351107	0.948430688437284	5.16	-0.431966763609267	1.75325775344072	0.652439261833448	-5.18360116331121	2.45748978456037	2.03937313545363	0.182166805465158	0.370172389819064	0.400459342350035	0.545493268928436	552.85458024667
392	Moxalactam	8.82493721010691	0.404258287670306	0.998193091587467	0.774766891969493	0.861339175494472	4.92	0.304891722208393	1.4175750738497	0.920004974625341	4.2684841109175	6.65541691570003	5.00920620136832	0.303667261143968	0.153636681284541	0.813159867236654	0.793542139276429	885.25342737908
393	Sulbenicillin	7.1647854179186	0.408194704394583	0.99274227197369	0.677643438555145	0.982148837704882	5.04	0.874933103756665	1.41558695246883	0.993498067371087	5.24959862253999	5.36724313958974	4.03812543898446	0.324789211417778	0.255288499820317	0.454661511844018	0.755210136262422	536.528284266784
394	Ampicillin	6.30572418764036	0.38747424454009	0.992329570326948	0.700581240084755	0.862316097208852	4.67	0.869282683268046	1.41778495548514	0.990474663712619	5.21569609960827	4.95993699587565	3.87888329642151	0.222408304227699	0.116757051931563	0.206600627641275	0.609047680452436	422.071739364958
395	Ceftazidime	9.3616532791243	0.401755914900223	0.998011171874283	0.805497471157345	0.911790191466093	6.55	-0.108299805643846	1.75412634664667	0.718069472338546	-1.94939650158923	4.90968640647668	2.78441491240525	0.372586631278875	0.293132167725268	0.478983484085774	0.903244706695674	699.159901428772
396	Cefazolin	9.58243309881585	0.477653817130592	0.997885515990047	0.839161380037826	0.918401279472667	12.44	0.148684453595766	1.75976479394265	0.667431595487376	1.93289789674496	3.18232494281947	3.10496470000864	0.405278213548972	0.634649294473675	1.45464765792826	0.885311509106844	402.043449010309
397	LY097964	7.3474003735709	0.428584891636736	0.988726706609653	0.766919367788245	0.894733087698162	4.32	-0.460306403992101	1.749507899382	0.655902885392279	-5.52367684790522	2.12971295816928	2.77947307969762	0.243185301356407	0.262674859387244	0.643781647243591	0.655597897450986	490.800749658474
398	Aztreonam	6.81519773741525	0.398111756467407	0.995232982979919	0.770921168909964	0.838136152597259	3.13	-0.00267208519865125	1.75620651974647	0.646897287862465	-0.0240487667878622	7.88144266976848	4.40070489080882	0.422754078128063	0.22642131499705	0.221489846204638	0.946798799661358	688.928365502147
