name,Permeability coefficient,Canonical SMILES,glide rotatable bonds,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,res:A132 vdw,res:A132 coul,res:A132 hbond,res:A132 dist,res:A132 Eint,res:A117 vdw,res:A117 coul,res:A117 hbond,res:A117 dist,res:A117 Eint,res:A113 vdw,res:A113 coul,res:A113 hbond,res:A113 dist,res:A113 Eint,res:A82 vdw,res:A82 coul,res:A82 hbond,res:A82 dist,res:A82 Eint,res:A42 vdw,res:A42 coul,res:A42 hbond,res:A42 dist,res:A42 Eint,res:A16 vdw,res:A16 coul,res:A16 hbond,res:A16 dist,res:A16 Eint,A:102(TYR) HAccep nn,A:102(TYR) HPhob,A:106(TYR) HPhob,A:113(ASP) HDonor nc,A:113(ASP) HDonor cn,A:113(ASP) HDonor nn,A:113(ASP) Salt,A:117(GLU) HDonor nc,A:117(GLU) HDonor cn,A:117(GLU) HDonor nn,A:117(GLU) HDonor cc,A:117(GLU) Salt,A:118(PHE) HDonor nc,A:118(PHE) HPhob,A:119(GLY) HDonor nc,A:119(GLY) HDonor nn,A:123(ALA) HDonor nn,A:132(ARG) HAccep nn,A:132(ARG) HAccep cn,A:132(ARG) Salt,A:132(ARG) PiCat,A:14(TYR) PiEdge,A:14(TYR) HPhob,A:16(LYS) HAccep cn,A:16(LYS) PiCat,A:16(LYS) HPhob,A:20(LEU) HPhob,A:310(TYR) HPhob,A:339(GLN) HDonor nc,A:339(GLN) HDonor nn,A:339(GLN) HPhob,A:340(PHE) HDonor nc,A:340(PHE) Salt,A:340(PHE) PiCat,A:38(MET) HPhob,A:40(TYR) PiEdge,A:40(TYR) HPhob,A:42(ARG) HAccep nn,A:42(ARG) HAccep cn,A:42(ARG) HAccep cc,A:42(ARG) HAccep nc,A:42(ARG) Salt,A:42(ARG) PiCat,A:42(ARG) HPhob,A:46(LYS) HAccep cn,A:60(GLN) HAccep nn,A:62(GLU) HDonor nc,A:62(GLU) HDonor cn,A:62(GLU) HDonor nn,A:82(ARG) HAccep nn,A:82(ARG) HAccep cn,A:82(ARG) HAccep cc,A:82(ARG) HAccep nc,A:82(ARG) Salt,Charge_+,Charge_+ +,Charge_+ - -,Charge_+ - - -,Charge_-,Charge_- -,Charge_neutral,Charge_±
4-36,275,FC(F)(c1nnc2n1CCN(C(CC(Cc3cc(F)c(F)cc3F)[NH3+])=O)C2)F,0.59468998676944,-2.090429622768812,-0.3913788741249037,-0.8631764029423361,-1.6813926034084277,-2.090429622768812,1.243738141072272,0.6136768104946111,0.5023264416826592,-1.2386041237191008,-1.775881153979783,0.13878372972901998,-5.0081259952816835,-2.2154753286367552,-1.8628675076307513,0.8219213251600758,-1.6637256367683053,0.6414690715273403,0.5051533423021471,-1.2104983816714083,0.5988144889105667,-0.29188599081794026,-0.8252652181496537,0.5895420863540805,-0.8219131700810486,-0.838500768615698,-0.9161144544072976,-1.5438749561321479,-1.8319345215375433,-1.0506984807649329,-1.5852481903541176,0.2727703002761091,0.5126960373133628,0.5984365191335355,0.4079250730109023,0.5178015685308065,1.152074222150756,0.5513211856208441,0.7250066471107897,2.2417655003882437,0.5896424690115957,1.1276689083704592,0.5751044139541652,0.7320044192173585,1.211016834263701,0.6371858668444286,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4-30,330,CC12C(C(OC2=O)C=C3C1C(C45C3CCC(C(C4)=C)(C5)O)[NH3+])O,-0.9635221039992662,-1.352992346824875,-0.7096408739869124,-0.9888229930884396,-1.298319407345147,-1.352992346824875,0.682121217307698,0.5402253861488581,-0.3286022958239473,-0.3730080991324182,-0.7301337927909952,-0.9876617540316796,0.4124668912222517,-0.9271525437865097,-0.6809557352694942,-0.9828921608889367,-0.9458654318449616,0.6190543059324696,0.6811278266662023,-0.7589419119826636,0.5940138397383944,-0.22580403884445915,-1.8777106506784842,-1.5550801373292529,-0.9814850464879687,-1.8792526235504676,-0.33294948474952224,-0.4127063533245211,0.5467980346325383,-0.6754577180831604,-0.42432828838746756,-1.0549275127929423,0.4532169919306978,-0.33303418096234366,-0.5358877451098575,0.4319657098504977,-0.681259388603142,0.659996806478544,0.07462375097133556,-0.8487585724330894,0.6457350569216328,1.1669513577735557,0.6269584209051244,0.6024836729650043,0.9190544965187225,0.6910421172400025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-10,219,COC1=C[C@H]([C@H]([C@@H](c2ccc3c(OCO3)c24)[NH3+])[N@H+](CC5)C)[C@]54CNC1=O,-1.3530751266914425,-0.8667666196016683,-0.05428519744485163,-0.28045921548097147,-0.6654710540955845,-0.8667666196016683,0.48790887391651167,0.4413840365775279,0.1500492790327372,0.6130944705447078,-0.7566556057433163,-0.9876617540316796,-0.458975568950978,-0.48971229486883483,-0.08392814088054111,-0.8538375354491513,0.4531709520627331,1.5454571181592036,0.5398876715387526,0.6822040491908584,1.547799434997332,0.5062269416794476,-1.1651010372503507,0.5895420863540805,0.39279339149229037,-1.1141226260645063,0.6406834396767375,-1.6868113203712476,-0.1634866702005596,0.20989091235096383,-1.6635374248234647,-0.036652270704443456,1.531056441197067,0.6177177277242885,0.8867824159463189,1.528157135020358,0.66483145538376,1.3683648623090048,-0.06252937998080942,0.8287683468014806,1.3966693506278385,-0.1269157110925042,1.7530076559689176,0.07358376540661524,-0.5927387712875825,1.7483418897563843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2-9,309,O=C1[C@@]2([C@H](C=C[C@@]3([C@@H]2[C@@H]([C@@]45[C@H]3CC[C@@](C(C4)=C)(C5)O)C[NH3+])O1)O)C,-0.5739690813070895,-1.232755787285817,-0.4945634039136645,-0.7688253735769139,-1.120525290675087,-1.232755787285817,0.4673464049100048,-0.2735705404534169,-0.18910674046597278,0.44129545427825284,-0.7244028647963251,-0.9876617540316796,0.24566255364768347,-0.8236022426274958,-0.17155589302594168,-0.730397299298585,-0.18970042156578584,0.6367174793802335,0.6033297183166278,-0.27427083895714954,0.6294164989284798,-1.017305080533719,-1.1107878560531892,-0.6741238959095206,-0.3894735283380787,-1.181065663023962,-0.19879035505168752,-0.6763265160623955,0.06198398764631267,-0.2885401032558705,-0.684398488158349,-0.34550835408258856,0.5421313358352654,-0.11400749313373232,-0.2652457317554011,0.5341334840058066,-0.5105726197959388,0.6149650462257596,-0.07924022510693529,-0.7032847179882716,0.6047340291425094,0.2566274694131435,0.5983846811505422,0.032571464969880275,0.06529299363038546,0.6127579792702464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-63,118,O=C(OC)[C@@H](NC(=O)CC[C@@]1(C)C(=O)CC[C@@H]2[C@@H]1C(=O)C[C@]1(C)C(=O)CC[C@@H]21)Cc1[nH]cnc1,1.7633490548459698,-0.5145808916171083,0.7815624319752912,0.597014340463628,-0.019476763757250104,-0.5145808916171083,0.7405718877638165,-2.1726736808295013,2.1253425366661514,-1.4188476961113845,-1.256704395650133,0.5301758045950263,-2.6103914319541217,-1.3712241612877545,-1.6540681934173362,1.5060288090068394,-0.7324368324426758,-0.6305271184509469,-1.8214650304189492,-0.823864868759035,-0.6477084113690059,-0.8171185210353417,0.4646937669546094,-1.3526320028696435,-0.8617757583531463,0.39430745237654374,-0.8217208503084437,0.30712377874706925,-0.9848213301921499,-0.9352058464613044,0.27280627418426384,-1.0096834395740004,-0.575459254715884,-0.4941167668194456,-0.7138549137548827,-0.5936779932244115,-0.28286149348799944,-0.596591161399012,-1.0723389265998444,-0.4876809408893371,-0.6118683493121131,0.23363094624330039,-0.8410125317121887,-2.9348637554186077,-0.5770804972086881,-0.832886110692131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-17,493,Oc1c(C[NH2+][C@H]2c3c([C@@H]4[C@@]25CC([C@@](C5)(CC4)O)=C)cccc3C)cccc1O,0.59468998676944,-1.638715490854171,-0.18853277066527485,-0.5751667367136155,-1.2708232357564009,-1.638715490854171,-0.8706988705708277,0.8546221604207712,0.253792986145121,-0.9675162132099556,-1.7105468303794609,-0.018727715034128085,0.9235303355214433,-1.7274497036573375,-1.6534123562872542,0.9683491876672004,-0.740843111864837,0.6797238211797849,0.7515142778677287,-0.7420245890648456,0.6593252936312297,-0.8586028612858634,-1.2957236832539545,0.2745365601224697,-0.9298541777415783,-1.348784416174231,0.4668179649919632,-0.8825560177735037,0.3288158773529754,-0.916133573038136,-0.8639778625037736,0.9385954209429068,0.6290695998074775,0.6585667166913672,1.3482621754949033,0.6462284418702194,0.9927171330002267,0.6274117845270281,0.46532409576935485,1.0193788963369945,0.6610629689587295,1.2469254990381669,0.5381406180514352,0.7320044192173585,1.7473526913578628,0.6066000386237483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3-33,126,COc1ccc(C=C[C@@]2(C3=CC(C(OC)=C2)=O)CC[NH+](C)C)c3c1O,0.59468998676944,-1.5646874248011708,-0.5273942810902069,-0.8730598609986645,-1.3705445836423202,-1.5646874248011708,0.7523127045587169,-0.08110560322382206,-0.38266179974767195,-0.8253231839658264,-1.0288545669531495,-0.2168102895089971,0.20322468605122262,-1.2867179061814131,-1.1460504311963606,0.12559413780592416,-0.70775275100177,0.5019821069419426,-2.395516341744399,-1.143115972365926,0.4773689706284543,-1.7642760716396875,-0.8500820208510296,0.5895420863540805,-0.8669791249222952,-0.9771999661261113,-2.041754286645283,-0.8192932291764781,0.4080712387990939,-0.8929977758035248,-0.8979261816912331,0.03295244402174923,0.4424498726224468,-1.6839367275383463,-1.2427453023004265,0.43796966144768756,-0.05547533072060541,0.5328660101339828,0.4039622329401836,-0.06187315454943292,0.5362288405399878,0.9306802627698151,0.4621922067587855,-0.16891014846445623,0.09942600466659779,0.5124523603562209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4-44,155,O=C(C(CCc1ccccc1)NC(CCCC[NH3+])C(N2C(CCC2)C(OC)=O)=O)OC,4.100667190999027,-0.8958339396960057,0.4184973823196212,0.16029004248196543,-0.46409437820815114,-0.8958339396960057,-1.9568302727042617,-0.8844304563255259,1.8274642682422388,-1.4031469326218915,-2.219162171875474,1.7807212145327522,-0.7934695703168522,-2.1041960377321636,-2.237800804000352,2.609836273502548,-0.42262222548384687,0.6136212721099245,-0.4104408083747228,-0.3463519421654819,0.5988980226438816,-0.10473868591370568,-0.6762534139822717,0.5895420863540805,-0.8176533098976506,-0.6765098369516651,-0.5186055253983397,-1.5152269998648866,-2.0574124381899437,-1.0741894901450508,-1.5420785737536151,-1.8010598250592256,0.41089290427985004,0.26220594238260875,-0.5058510999609485,0.3774663364400153,-1.341389523259531,0.47397254969822417,0.4021629177061712,-0.41185747914297377,0.4407665614836334,-0.7322368748566218,0.3779595613566535,0.01654728988904175,-0.5608914833231323,0.3389102747824185,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-26,67,O=C([C@H]1[C@@H]2[C@]3([C@H]([C@@H](C=C2[C@H]4[C@]15CC([C@](C5)(CC4)C[NH2+]Cc6ccco6)=O)OC3=O)O)C)NC7CCC7,1.373796032153792,-1.150439532241818,0.6779653588461259,0.3744594589286206,-0.5039128502209383,-1.150439532241818,-0.9097783451390699,-1.37922095885811,1.7822314878685128,-2.079769481139587,-1.2849831229166822,0.20083369281753358,-1.2769309922138314,-1.865315622392114,-2.083171719269323,1.5570974715440664,-0.6084322878770198,0.5138661423575411,-2.4900169561660506,-1.25751402876974,0.4914484505328023,-1.8094633592591702,-1.2112576589062223,-0.674104091150809,-0.9111266559294458,-1.3404680399597855,-1.8721582848789928,-0.8069672742333162,-1.110758740349764,-0.9437016046473267,-0.8831694151013882,0.5562718234098981,0.38454064080720457,-1.483911697072558,-1.0553646161431551,0.3902554901822164,0.17792523312580072,0.6831163555906683,0.7250066471107897,0.7610357589220073,0.6950222714304866,0.5606574097352894,0.7752427033685604,-2.2182080678593477,-0.5493324367737122,0.8035922915187369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2-8,331,O=S(O[C@H]1[C@H]2OC[C@@H]([C@H]2OC1)[NH3+])(c3ccc(N)cc3)=O,-0.5739690813070892,-1.7507274465662845,-1.5084385288251136,-1.7819596457959581,-1.912865668899,-1.7507274465662845,1.1907298910560111,-0.3828893109514515,-0.5326177879941895,0.3870535198893437,-1.6759689253934837,0.4633527674227819,-1.2974414291422853,-1.2890316303820386,-0.7909477384831768,-0.7297768926847754,-0.031209723336367335,0.7344057975708779,0.7281473442297213,0.13509808055871028,0.730530080555708,0.04182086095251263,-0.6633086688069395,0.5895420863540805,-0.7397633540765535,-0.6523623036008026,1.10093221213293,-1.396225975836634,-2.106937255505564,-1.0729881451793433,-1.3602924782414547,-0.3484694205899389,0.5988841643635197,0.6585667166913672,-0.07915227779170782,0.5925784890256198,0.14556852428528938,0.551188737437313,0.7250066471107897,0.44352466906979415,0.5612375674620996,-0.25758029725747944,0.49688074487008316,0.7320044192173585,0.235796147489295,0.4845784128656447,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4-3,1887,OC12C(CC3(C2)C(c4c(C3CC1)cccc4C)CC[NH3+])=C,-0.5739690813070895,-0.3165520630213727,-0.43703427062454475,-0.48804997683609347,-0.42875080730560705,-0.3165520630213727,0.41680638834788153,0.26273233002621227,-0.7611723052286083,1.0233988773893505,-0.06029200324297156,-0.45307745665372,0.7899429498047086,0.26493607352712806,0.5984994761068431,-0.7352499375615587,0.5960956435398859,0.6444179278550233,0.7644800018836546,0.5078335145670311,0.6561495766236212,0.18088425695209037,-0.5571054501951996,-0.20312435424671513,0.2328534887345032,-0.5388008680503638,0.28014589925380334,-0.5598987474748515,-0.37433437493557964,0.14509204849148297,-0.5506698387423964,0.5870430768962339,0.6246789067782237,0.6585667166913672,1.2244054620703784,0.6354411872635619,0.3214416445401214,0.6037925820991827,0.547734754005559,0.8542308931574285,0.6186619067742619,0.3785751620486528,0.5549382867156185,-0.26409600303733755,-0.5330872374404129,0.5755651517046888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4-31,316,O=S(NCC[NH3+])(c1cccc2cnccc12)=O,-0.18441605861491342,0.44941065767807997,-0.6619465494604471,-0.46406417961670016,0.057299052350375065,0.44941065767807997,1.1261812646105367,0.393277186528813,2.048459878014549,0.8594577338269551,-1.686100797617649,0.3273201560364264,-1.98812734495038,0.19845421826987575,-0.5036757496696012,1.1608281777969809,-1.1687264341194035,0.7005508132934315,0.7386807994894338,-0.7051340571793416,0.6697725635316716,0.05391456822478592,-0.8053071679327842,0.5586852772017321,-0.6674486695527011,-0.7921462266550562,1.303782751366055,-1.3987410860018776,-2.0337673168621406,-0.9278069416215469,-1.3548903330359119,-1.364690153185902,0.5571074462282608,0.6585667166913672,-0.5679611231739586,0.5322936362822347,0.05769156934493075,0.46876493923997836,0.7250066471107897,-0.13346650939548155,0.4757922921454473,1.0399283154765213,0.5949176980758804,0.7320044192173585,1.1948450318816795,0.6523212045809097,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4-60,5,COc1ccc2c3c1OC(C43C(C(C2)N(CC4)C)CCO)C[NH3+],0.2051369640772619,0.4161784474746676,0.26098579480806616,0.30199113122384574,0.3894441058663123,0.4161784474746676,-1.1312370469936632,-0.28852512927996987,-0.31639624073683736,0.7672512937413752,0.621857394054247,-0.11418919670876455,1.0178071862733888,1.0791974501574497,0.8597629877817905,0.42080694628327264,1.1358682656085346,0.4810115389137187,0.7644800018836546,1.7238194252434758,0.5065774179764929,1.3013376591515964,0.0777301742405563,0.5895420863540805,1.8503936971598565,0.1789080173092635,0.9751247449029841,0.17883671173320362,0.6929761201599981,1.6946754151385457,0.2187050889315277,0.9879864805933642,0.6075450449208545,0.5855453592444442,1.4651903521667755,0.6255480007848216,0.20698491627401427,0.5732160215259572,0.5895564007355676,0.8542161069685844,0.5848112562312076,-0.5317409580413387,0.6325497029116419,0.11862639494596751,-0.8507932924786721,0.604983134824648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-11,204,CO[C@H]1[C@@H](C[C@@]23[C@H](C1)[C@H](Cc4ccc(OC)c(O)c43)[NH2+]CC2)[NH3+],-0.5739690813070892,-1.5231123195290572,-0.803568803068097,-1.1141446829345498,-1.4602643710705407,-1.5231123195290572,1.018033938136997,0.6755287731306637,-0.3947359302617562,0.9308442190716004,-1.3673897506990245,-0.9876617540316796,0.27759504339807145,-0.7166325633533973,-0.26303169269712884,-0.5954609396429804,-0.17189111964950832,1.8374860601832712,0.6832654751938241,-0.8625700341905355,1.8233662766257503,0.6392840306881515,-2.6087568249114406,-0.7604932684721378,-0.9409553362402739,-2.5352677720650805,-0.11212781719185136,-2.0271992137163397,-0.720349974420715,-0.8802721689716119,-2.034591850982202,0.07223303507902035,1.5596432727279381,0.6540419424010527,0.4251179343878097,1.5586839983202634,0.8339244566960097,1.5818112000420474,0.7250066471107897,1.5808583146832131,1.6185957444707963,1.2765883904042976,1.4584082232870819,0.24379178412216373,2.656996832037044,1.5289172758331633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4-11,817,O=C1Oc(c2C)c(C(C)=C1)cc3c2oc(C)c3C[NH3+],-1.3530751266914425,-1.565083084677358,-1.6191836950246443,-1.8252270617930988,-1.8179275321490231,-1.565083084677358,0.19998134089029934,0.584587074700616,-1.2216541016919715,0.18947249442119554,-0.40589591742466735,-0.9876617540316796,0.9008133841389204,-0.48924679347171174,-0.1322716602429969,-1.1184207305374467,-0.43917941139532185,0.7606692071177704,0.7287579623964273,-0.40643921928664495,0.7469001324545853,-1.388389851630555,-0.6529715401111057,0.5895420863540805,-0.7483106216656263,-0.7527022971841287,-0.03581902539960068,-0.9815123784524226,-0.4398949915263374,-0.9051431619105251,-0.9845844063001281,0.7048892364266836,0.5848251028657585,0.4344694691591615,1.2316113357338871,0.5973004856424868,0.626398145170154,0.5500566459910767,0.18380968866761188,0.14465006006147288,0.5720799506809621,1.1501251201111775,0.5033696550752943,0.019618133361590816,1.0714109074847675,0.5657063140932702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4-51,47,O=C(C(C(C)C)[NH3+])OC1C2(C(OC1C=C3C2C(C45C3CCC(C(C4)=C)(C5)O)C(NC6CC6)=O)=O)C,1.373796032153792,-0.7344921229369085,0.7639780775206494,0.5364896713934988,-0.17731306053282372,-0.7344921229369085,0.11262459023971758,-0.4715541915917309,1.5801445670261394,-1.807814904324068,-1.265985085621451,0.24617789661298578,-1.1902262858629469,-1.8929043666990835,-1.902828754806153,0.5010817760677078,-1.8181721293268378,0.5901996304159246,-1.2915681260345642,-1.3071270249961078,0.5408086244806948,-1.9453847062149878,-0.6729595410616735,0.5895420863540805,-0.9142184828831278,-0.8157083837792063,-0.10832821393252826,-1.273043538496597,-1.6436446132717408,-1.0401096993846124,-1.2822696112113818,-0.6792378991524497,0.592261948493632,-0.21821288655333382,-0.9326062813677367,0.5778162685536383,-0.33121467402327365,0.6313004576813928,0.4890433058958119,0.2232138508007821,0.6278154791232158,1.1774257488615714,0.6770087816054978,0.23857023080012638,0.9556311836913213,0.7412915049219196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4-53,40,[NH3+]CC1CCN(CC1)c2nccc(c3ccc4ccccc4c3)n2,-0.5739690813070895,-1.7030499577780838,-0.7435558539093244,-1.1016602455346045,-1.563400633121672,-1.7030499577780838,-1.7725055717801406,0.5040513939732899,-0.31639624073683814,-0.4303372139071558,-1.0467820597273692,-0.11418919670876389,0.16892211996637135,-1.2341197385911815,-0.9118720125962357,-0.9725011155875543,0.7522126345744667,0.7536216829630202,0.7644800018836546,0.6341508559950209,0.7683504025393383,0.3281668305244558,-0.6188094270391117,0.5895420863540805,-0.655502183140497,-0.5861368355389602,1.0092396244642219,-1.3164950717770179,-2.276652434204215,-1.1234933002794758,-1.2846616654152054,-1.0025153849975619,0.7175171088955519,0.6585667166913672,-0.22898240344863052,0.6989210022372648,-2.288427917786517,0.6592489075840706,0.6874409652430423,-0.3884526527117696,0.6015845831619465,-2.1553169111765413,0.556013423779391,0.7320044192173585,-0.7338912474717517,0.4417854772044345,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4-15,726,[NH3+]Cc1ccc(C(C)(C)C)cc1,-0.9635221039992662,-1.0079080450152365,-3.6933172140176516,-3.236537614162441,-2.0925343684527626,-1.0079080450152365,-0.3819889616356539,0.8512438999202925,-2.121275586363561,1.8731085786826966,0.37677201491399437,-0.9876617540316796,0.8266907064286638,0.9228993628012169,1.3967060007932848,-1.1041673692206426,1.1065959219030241,0.6370347240057025,0.7644800018836546,0.8562523730592241,0.6609214531710355,0.8379708237754837,-0.2446591488402882,0.5895420863540805,0.6270969530098125,-0.17642657712497078,1.4040515351673724,-0.5870646493063699,-0.608641584145044,0.29834711145537207,-0.5345433920677374,1.187490330836585,0.6581899098040596,0.6585667166913672,1.3701476301723388,0.6798510162206691,0.4357178807954223,0.6669724763516236,0.7250066471107897,2.2074248651250232,0.6860167353628216,0.020971585729122406,0.7149937564446033,0.7320044192173585,0.9181308503611345,0.717960587728124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3-38,616,O=S(O[C@H]1[C@H]2OC[C@@H]([C@H]2OC1)[NH3+])(c3ccccc3)=O,-0.5739690813070895,-1.350335217921208,-1.4771408578968297,-1.647678476855511,-1.6033170106938233,-1.350335217921208,-0.12094453702075812,0.5614309741971218,-0.7202424353686588,0.45220008280415974,-1.2752356607246185,0.5969988417672716,-0.7874094181170712,-0.855523270267375,-0.5040261298756212,-0.5949343054307951,-0.3398548524105107,0.7467310700050457,0.6162962238452111,-0.5146191827460366,0.7352214290807432,-0.32736286465983033,-0.8858585286391102,0.5895420863540805,-0.8328317692293622,-0.9013014357340257,1.8601694119403462,-1.4241666502511199,-2.031538643891078,-1.0822524996108993,-1.3585521439984218,-0.21022698114193394,0.5792351861774484,0.6585667166913672,-0.29582606943142614,0.5755167729169385,0.19768458741583825,0.5841043901651539,0.674605491839905,0.13083811184995675,0.5957211397503928,0.9205643616146385,0.6197437014094298,0.7320044192173585,1.8752123367307518,0.6707695375386084,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-99,91,O=C([C@@]1([C@H]([C@@H](C=C2[C@@H]1[C@@H]([C@@]34[C@H]2CC[C@@](C(C3)=C)(C4)O)[NH3+])O)O)C)[O-],-0.18441605861491342,-0.7853648906981548,-0.2586375485593656,-0.4504157592625247,-0.6973804343384185,-0.7853648906981548,1.0962353697410363,-0.9565632862811377,-0.12633052580900578,1.2489570664723477,-0.5112674057744252,-0.9876617540316796,0.008840420853135541,-0.5570368865024315,0.46090431637101315,-0.790127809362006,0.023897659725586468,-0.8471923426021125,-0.9959497607298874,-0.7109388583304856,-0.8432846948209096,-0.48289268932349627,0.1914914810189352,0.11317531956490294,-0.31226683101720515,0.15215444347680646,0.24381259424935728,0.26102680879888085,-0.3754190638720278,-0.5886682715403497,0.26957711023600633,-0.02007972974268828,-1.0494124283963684,-1.4521702735522748,-1.299271602833824,-1.0504655770349112,0.5733484165205686,-1.1262758887552875,-1.7121448940291388,-1.1740434845940235,-1.1228803211115228,0.381410225075399,-0.974635566283868,-0.2456113372469657,-0.6616390049016387,-0.9557366484162535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
